"Customer","Sales Order ID","ShipDate","Product","Sales","Quantity"
"NBX","SO69394",2013-05-09,"Road-750 Black, 48",971.98,3
"ACS  Shop","SO69525",2013-05-09,"Road-750 Black, 48",971.98,3
"R&R Group","SO69479",2013-05-09,"Road-750 Black, 48",971.98,3
"Accent Interactive","SO69443",2013-05-09,"Road-750 Black, 48","1,295.98",4
"Helfand Enterprises","SO69522",2013-05-09,"Road-750 Black, 48","1,295.98",4
"NBTel","SO69430",2013-05-09,"Road-750 Black, 48","1,295.98",4
"Ferst","SO69412",2013-05-09,"Road-750 Black, 48","1,295.98",4
"Sarcom","SO69445",2013-05-09,"Road-750 Black, 48","1,619.97",5
"Page Research","SO69527",2013-05-09,"Road-750 Black, 48","1,619.97",5
"Abbotsbury","SO69545",2013-05-09,"Road-750 Black, 48","1,619.97",5
"High  Logistics (HTL)","SO69426",2013-05-09,"Road-750 Black, 48","1,619.97",5
"Xediom","SO69460",2013-05-09,"Road-750 Black, 48","1,943.96",6
"ActionWorld","SO69544",2013-05-09,"Road-750 Black, 48","1,943.96",6
"Debian","SO69508",2013-05-09,"Road-750 Black, 48","2,267.96",7
"iBEAM","SO69526",2013-05-09,"Road-750 Black, 48","2,591.95",8
"Maria, Stewart","SO69935",2013-05-13,"Road-750 Black, 48",539.99,1
"Mariah, Rogers","SO69936",2013-05-13,"Road-750 Black, 48",539.99,1
"Marvin, Gutierrez","SO69925",2013-05-13,"Road-750 Black, 48",539.99,1
"Kaitlyn, Moore","SO69999",2013-05-14,"Road-750 Black, 48",539.99,1
"Sergio, Subram","SO70010",2013-05-14,"Road-750 Black, 48",539.99,1
"Mario, Sharma","SO70073",2013-05-15,"Road-750 Black, 48",539.99,1
"Eric, Long","SO70155",2013-05-16,"Road-750 Black, 48",539.99,1
"Carly, Anand","SO70150",2013-05-16,"Road-750 Black, 48",539.99,1
"Nicolas, Kumar","SO70308",2013-05-18,"Road-750 Black, 48",539.99,1
"Haley, Nelson","SO70372",2013-05-19,"Road-750 Black, 48",539.99,1
"Ross, Munoz","SO70447",2013-05-20,"Road-750 Black, 48",539.99,1
"Ethan, Long","SO70440",2013-05-20,"Road-750 Black, 48",539.99,1
"Jerome, Alonso","SO70452",2013-05-20,"Road-750 Black, 48",539.99,1
"Krista, Munoz","SO70519",2013-05-21,"Road-750 Black, 48",539.99,1
"Terrance, Martinez","SO70580",2013-05-22,"Road-750 Black, 48",539.99,1
"Carolyn, Carlson","SO70658",2013-05-23,"Road-750 Black, 48",539.99,1
"Desiree, Torres","SO70737",2013-05-24,"Road-750 Black, 48",539.99,1
"Darrell, Deng","SO70869",2013-05-26,"Road-750 Black, 48",539.99,1
"Alisha, Andersen","SO70867",2013-05-26,"Road-750 Black, 48",539.99,1
"Jacqueline, Cooper","SO70862",2013-05-26,"Road-750 Black, 48",539.99,1
"Isaac, Perez","SO71012",2013-05-28,"Road-750 Black, 48",539.99,1
"Edwin, Gao","SO71001",2013-05-28,"Road-750 Black, 48",539.99,1
"Michele, Shen","SO71021",2013-05-28,"Road-750 Black, 48",539.99,1
"Roberto, Alvarez","SO71088",2013-05-29,"Road-750 Black, 48",539.99,1
"Amy, Lin","SO71145",2013-05-30,"Road-750 Black, 48",539.99,1
"Krista, Suarez","SO71144",2013-05-30,"Road-750 Black, 48",539.99,1
"Wesley, Liang","SO71214",2013-05-31,"Road-750 Black, 48",539.99,1
"Carlos, Watson","SO71212",2013-05-31,"Road-750 Black, 48",539.99,1
"Jeremiah, Hernandez","SO71216",2013-05-31,"Road-750 Black, 48",539.99,1
"Beth, Vazquez","SO71273",2013-06-01,"Road-750 Black, 48",539.99,1
"Jose, Lee","SO71274",2013-06-01,"Road-750 Black, 48",539.99,1
"Brendan, Kumar","SO71345",2013-06-02,"Road-750 Black, 48",539.99,1
"Heidi, Srini","SO71553",2013-06-05,"Road-750 Black, 48",539.99,1
"Levi, Prasad","SO71607",2013-06-06,"Road-750 Black, 48",539.99,1
"Deanna, Schmidt","SO71606",2013-06-06,"Road-750 Black, 48",539.99,1
"Melanie, Reed","SO71613",2013-06-06,"Road-750 Black, 48",539.99,1
"Hailey, Gonzalez","SO71682",2013-06-07,"Road-750 Black, 48",539.99,1
"Carrie, Jiménez","SO71687",2013-06-07,"Road-750 Black, 48",539.99,1
"Mario, Luo","SO71689",2013-06-07,"Road-750 Black, 48",539.99,1
"Parabole","SO71942",2013-06-09,"Road-750 Black, 48",323.99,1
"ySecret","SO71781",2013-06-09,"Road-750 Black, 48",323.99,1
"Parian Development Group","SO71852",2013-06-09,"Road-750 Black, 48",323.99,1
"East","SO71864",2013-06-09,"Road-750 Black, 48",323.99,1
"PING","SO71935",2013-06-09,"Road-750 Black, 48",323.99,1
"Joan, Morgan","SO71986",2013-06-09,"Road-750 Black, 48",539.99,1
"Gavin, Powell","SO71994",2013-06-09,"Road-750 Black, 48",539.99,1
"Science Applications International (SAIC)","SO71792",2013-06-09,"Road-750 Black, 48",647.99,2
"Yurie Systems","SO71798",2013-06-09,"Road-750 Black, 48",647.99,2
"Paperless  Group","SO71820",2013-06-09,"Road-750 Black, 48",647.99,2
"Kabbalah","SO71857",2013-06-09,"Road-750 Black, 48",647.99,2
"Ilog","SO71863",2013-06-09,"Road-750 Black, 48",647.99,2
"DEAC","SO71790",2013-06-09,"Road-750 Black, 48",647.99,2
"EDC S","SO71827",2013-06-09,"Road-750 Black, 48",971.98,3
"U.S. West","SO71801",2013-06-09,"Road-750 Black, 48",971.98,3
"Illuminati","SO71925",2013-06-09,"Road-750 Black, 48",971.98,3
"Overdreams","SO71941",2013-06-09,"Road-750 Black, 48","1,295.98",4
"T.F.C.","SO71938",2013-06-09,"Road-750 Black, 48","1,619.97",5
"TECC","SO71948",2013-06-09,"Road-750 Black, 48","1,619.97",5
"Teca-Print","SO71837",2013-06-09,"Road-750 Black, 48","1,619.97",5
"AC&E","SO71949",2013-06-09,"Road-750 Black, 48","1,943.96",6
"Sun Microsystems","SO71797",2013-06-09,"Road-750 Black, 48","1,943.96",6
"Hill and Knowlton, Inc.","SO71890",2013-06-09,"Road-750 Black, 48","2,267.96",7
"Helius","SO71783",2013-06-09,"Road-750 Black, 48","2,267.96",7
"FiberPlex","SO71844",2013-06-09,"Road-750 Black, 48","2,267.96",7
"Patton Enterprises","SO71824",2013-06-09,"Road-750 Black, 48","5,078.61",18
"Jada, Parker","SO72053",2013-06-10,"Road-750 Black, 48",539.99,1
"Joshua, Martinez","SO72112",2013-06-11,"Road-750 Black, 48",539.99,1
"Vincent, Lin","SO72123",2013-06-11,"Road-750 Black, 48",539.99,1
"Mason, Carter","SO72260",2013-06-13,"Road-750 Black, 48",539.99,1
"Jon, Ye","SO72351",2013-06-14,"Road-750 Black, 48",539.99,1
"Noah, Patterson","SO72340",2013-06-14,"Road-750 Black, 48",539.99,1
"Jamie, Sanz","SO72438",2013-06-15,"Road-750 Black, 48",539.99,1
"Clinton, Romero","SO72439",2013-06-15,"Road-750 Black, 48",539.99,1
"Riley, Ward","SO72510",2013-06-16,"Road-750 Black, 48",539.99,1
"Nicole, Miller","SO72569",2013-06-17,"Road-750 Black, 48",539.99,1
"Ricky, Alvarez","SO72579",2013-06-17,"Road-750 Black, 48",539.99,1
"Jason, Perry","SO72630",2013-06-18,"Road-750 Black, 48",539.99,1
"Eduardo, Garcia","SO72714",2013-06-19,"Road-750 Black, 48",539.99,1
"Jermaine, Arthur","SO73020",2013-06-23,"Road-750 Black, 48",539.99,1
"Marcus, Jenkins","SO73084",2013-06-24,"Road-750 Black, 48",539.99,1
"Megan, Peterson","SO73170",2013-06-25,"Road-750 Black, 48",539.99,1
"Geoffrey, Patel","SO73171",2013-06-25,"Road-750 Black, 48",539.99,1
"Cedric, Guo","SO73162",2013-06-25,"Road-750 Black, 48",539.99,1
"Adam, Bryant","SO73318",2013-06-27,"Road-750 Black, 48",539.99,1
"Richard, Lopez","SO73330",2013-06-27,"Road-750 Black, 48",539.99,1
"Devin, Alexander","SO73401",2013-06-28,"Road-750 Black, 48",539.99,1
"Matthew, Garcia","SO73483",2013-06-29,"Road-750 Black, 48",539.99,1
"Lydia, Perez","SO73494",2013-06-29,"Road-750 Black, 48",539.99,1
"Jackson, Russell","SO73854",2013-07-04,"Road-750 Black, 48",539.99,1
"Makayla, Cox","SO73930",2013-07-05,"Road-750 Black, 48",539.99,1
"Brittney, Zhao","SO73936",2013-07-05,"Road-750 Black, 48",539.99,1
"Destiny, Sanders","SO74009",2013-07-06,"Road-750 Black, 48",539.99,1
"Drew, Sharma","SO74089",2013-07-07,"Road-750 Black, 48",539.99,1
"Gabriel, Lal","SO74147",2013-07-08,"Road-750 Black, 48",539.99,1
"Bryant, Sai","SO61162",2013-01-07,"Road-750 Black, 52",539.99,1
"Audrey, Navarro","SO61169",2013-01-07,"Road-750 Black, 52",539.99,1
"Deere and Company","SO61236",2013-01-08,"Road-750 Black, 52",323.99,1
"KENROB and Associates","SO61179",2013-01-08,"Road-750 Black, 52",323.99,1
"Mersey Docks","SO61214",2013-01-08,"Road-750 Black, 52",323.99,1
"Accumedic Systems","SO61247",2013-01-08,"Road-750 Black, 52",323.99,1
"NECX Direct","SO61257",2013-01-08,"Road-750 Black, 52",323.99,1
"OutPost Network","SO61234",2013-01-08,"Road-750 Black, 52",323.99,1
"Iconation","SO61238",2013-01-08,"Road-750 Black, 52",323.99,1
"Felidae Enterprises","SO61198",2013-01-08,"Road-750 Black, 52",323.99,1
"Raul, Tang","SO61311",2013-01-08,"Road-750 Black, 52",539.99,1
"Reflex Presentations","SO61228",2013-01-08,"Road-750 Black, 52",647.99,2
"ACRON","SO61264",2013-01-08,"Road-750 Black, 52",647.99,2
"Filene’s","SO61243",2013-01-08,"Road-750 Black, 52",647.99,2
"Elucidex","SO61195",2013-01-08,"Road-750 Black, 52",647.99,2
"Holy  Developers","SO61260",2013-01-08,"Road-750 Black, 52",647.99,2
"Safetynet","SO61249",2013-01-08,"Road-750 Black, 52",647.99,2
"XVT","SO61186",2013-01-08,"Road-750 Black, 52",647.99,2
"Idyllwild","SO61210",2013-01-08,"Road-750 Black, 52",647.99,2
"Editor","SO61174",2013-01-08,"Road-750 Black, 52",647.99,2
"MATRIX","SO61240",2013-01-08,"Road-750 Black, 52",647.99,2
"Acacia","SO61193",2013-01-08,"Road-750 Black, 52",971.98,3
"R2J2","SO61224",2013-01-08,"Road-750 Black, 52","1,295.98",4
"Ra Co Amo","SO61266",2013-01-08,"Road-750 Black, 52","1,295.98",4
"Trust Company of Georgia","SO61227",2013-01-08,"Road-750 Black, 52","1,619.97",5
"FireTrans","SO61213",2013-01-08,"Road-750 Black, 52","1,943.96",6
"E Corp.","SO61189",2013-01-08,"Road-750 Black, 52","2,267.96",7
"Keith, Becker","SO61371",2013-01-09,"Road-750 Black, 52",539.99,1
"Lori, Ramos","SO61423",2013-01-10,"Road-750 Black, 52",539.99,1
"Troy, Prasad","SO61424",2013-01-10,"Road-750 Black, 52",539.99,1
"Luis, Hill","SO61426",2013-01-10,"Road-750 Black, 52",539.99,1
"Joe, Lopez","SO61427",2013-01-10,"Road-750 Black, 52",539.99,1
"Brooke, Rogers","SO61531",2013-01-12,"Road-750 Black, 52",539.99,1
"Savannah, James","SO61532",2013-01-12,"Road-750 Black, 52",539.99,1
"Abby, Gonzalez","SO61594",2013-01-13,"Road-750 Black, 52",539.99,1
"Kristin, Pal","SO61595",2013-01-13,"Road-750 Black, 52",539.99,1
"Cara, Zheng","SO61597",2013-01-13,"Road-750 Black, 52",539.99,1
"Troy, Sara","SO62087",2013-01-21,"Road-750 Black, 52",539.99,1
"Jordan, Jenkins","SO62082",2013-01-21,"Road-750 Black, 52",539.99,1
"Carly, Jai","SO62284",2013-01-24,"Road-750 Black, 52",539.99,1
"Richard, Taylor","SO62335",2013-01-25,"Road-750 Black, 52",539.99,1
"Alfredo, Munoz","SO62344",2013-01-25,"Road-750 Black, 52",539.99,1
"Jose, Thomas","SO62339",2013-01-25,"Road-750 Black, 52",539.99,1
"Evan, Evans","SO62463",2013-01-27,"Road-750 Black, 52",539.99,1
"Warren, Hu","SO62571",2013-01-29,"Road-750 Black, 52",539.99,1
"Katelyn, Morris","SO62572",2013-01-29,"Road-750 Black, 52",539.99,1
"Marcus, Williams","SO62744",2013-02-01,"Road-750 Black, 52",539.99,1
"David, Coleman","SO62743",2013-02-01,"Road-750 Black, 52",539.99,1
"Colleen, Ma","SO62813",2013-02-02,"Road-750 Black, 52",539.99,1
"Lindsey, Chander","SO62870",2013-02-03,"Road-750 Black, 52",539.99,1
"Derrick, Navarro","SO62993",2013-02-05,"Road-750 Black, 52",539.99,1
"Kevin, Hall","SO62994",2013-02-05,"Road-750 Black, 52",539.99,1
"Wesley, Li","SO63001",2013-02-05,"Road-750 Black, 52",539.99,1
"Hailey, Morgan","SO63054",2013-02-06,"Road-750 Black, 52",539.99,1
"Tony, Natsuhara","SO63117",2013-02-07,"Road-750 Black, 52",539.99,1
"Jessie, Xu","SO63118",2013-02-07,"Road-750 Black, 52",539.99,1
"Patrick Townsend & Associates","SO63246",2013-02-08,"Road-750 Black, 52",323.99,1
"Sarcom","SO63211",2013-02-08,"Road-750 Black, 52",323.99,1
"PagePoint","SO63127",2013-02-08,"Road-750 Black, 52",323.99,1
"GDC","SO63253",2013-02-08,"Road-750 Black, 52",323.99,1
"EMC","SO63262",2013-02-08,"Road-750 Black, 52",323.99,1
"Page Research","SO63263",2013-02-08,"Road-750 Black, 52",323.99,1
"Ferst","SO63201",2013-02-08,"Road-750 Black, 52",323.99,1
"A-ARVIN Laser Resources","SO63191",2013-02-08,"Road-750 Black, 52",323.99,1
"IBVA","SO63173",2013-02-08,"Road-750 Black, 52",323.99,1
"Litton","SO63132",2013-02-08,"Road-750 Black, 52",323.99,1
"A&R Partners","SO63130",2013-02-08,"Road-750 Black, 52",323.99,1
"R&R Group","SO63136",2013-02-08,"Road-750 Black, 52",323.99,1
"Valley  Solutions","SO63250",2013-02-08,"Road-750 Black, 52",323.99,1
"Michelle, Rivera","SO63355",2013-02-08,"Road-750 Black, 52",539.99,1
"Rdlabs","SO63257",2013-02-08,"Road-750 Black, 52",647.99,2
"Helfand Enterprises","SO63239",2013-02-08,"Road-750 Black, 52",647.99,2
"Acc Tonec","SO63155",2013-02-08,"Road-750 Black, 52",647.99,2
"ABSolute","SO63146",2013-02-08,"Road-750 Black, 52",647.99,2
"ACS  Shop","SO63249",2013-02-08,"Road-750 Black, 52",647.99,2
"Zilog","SO63210",2013-02-08,"Road-750 Black, 52",647.99,2
"High  Logistics (HTL)","SO63223",2013-02-08,"Road-750 Black, 52",647.99,2
"ActionWorld","SO63279",2013-02-08,"Road-750 Black, 52",647.99,2
"hesketh.com","SO63213",2013-02-08,"Road-750 Black, 52",971.98,3
"Abbotsbury","SO63285",2013-02-08,"Road-750 Black, 52",971.98,3
"David Spencer Ltd.","SO63175",2013-02-08,"Road-750 Black, 52",971.98,3
"Tao Group","SO63167",2013-02-08,"Road-750 Black, 52",971.98,3
"Talkland","SO63138",2013-02-08,"Road-750 Black, 52","1,295.98",4
"NBX","SO63124",2013-02-08,"Road-750 Black, 52","1,295.98",4
"Accent Interactive","SO63228",2013-02-08,"Road-750 Black, 52","1,619.97",5
"A-02-Z Solutions","SO63180",2013-02-08,"Road-750 Black, 52","1,619.97",5
"Debian","SO63224",2013-02-08,"Road-750 Black, 52","1,943.96",6
"Jonathon, Gill","SO63418",2013-02-09,"Road-750 Black, 52",539.99,1
"Tabitha, Garcia","SO63420",2013-02-09,"Road-750 Black, 52",539.99,1
"Anna, Anderson","SO63489",2013-02-10,"Road-750 Black, 52",539.99,1
"Gilbert, Li","SO63476",2013-02-10,"Road-750 Black, 52",539.99,1
"Brandon, Powell","SO63543",2013-02-11,"Road-750 Black, 52",539.99,1
"Shannon, Liu","SO63748",2013-02-14,"Road-750 Black, 52",539.99,1
"Adam, Diaz","SO63747",2013-02-14,"Road-750 Black, 52",539.99,1
"Arturo, Anand","SO63816",2013-02-15,"Road-750 Black, 52",539.99,1
"Carrie, Carlson","SO63876",2013-02-16,"Road-750 Black, 52",539.99,1
"Mariah, Reed","SO63872",2013-02-16,"Road-750 Black, 52",539.99,1
"Alison, Anand","SO63982",2013-02-18,"Road-750 Black, 52",539.99,1
"Phillip, Kapoor","SO63983",2013-02-18,"Road-750 Black, 52",539.99,1
"Isaiah, Mitchell","SO64046",2013-02-19,"Road-750 Black, 52",539.99,1
"Natalie, Garcia","SO64044",2013-02-19,"Road-750 Black, 52",539.99,1
"Kristi, Gill","SO64048",2013-02-19,"Road-750 Black, 52",539.99,1
"Thomas, Harris","SO64222",2013-02-22,"Road-750 Black, 52",539.99,1
"Carl, Yuan","SO64223",2013-02-22,"Road-750 Black, 52",539.99,1
"Candace, Subram","SO64224",2013-02-22,"Road-750 Black, 52",539.99,1
"Alberto, Alvarez","SO64370",2013-02-24,"Road-750 Black, 52",539.99,1
"Cindy, Lopez","SO64375",2013-02-24,"Road-750 Black, 52",539.99,1
"Lucas, Jenkins","SO64441",2013-02-25,"Road-750 Black, 52",539.99,1
"Roger, Holt","SO64447",2013-02-25,"Road-750 Black, 52",539.99,1
"Peter, Deng","SO64717",2013-03-01,"Road-750 Black, 52",539.99,1
"Bradley, Carson","SO64788",2013-03-02,"Road-750 Black, 52",539.99,1
"Andres, Shan","SO64895",2013-03-04,"Road-750 Black, 52",539.99,1
"Karen, Huang","SO65084",2013-03-07,"Road-750 Black, 52",539.99,1
"Échange CAC Exchange","SO65310",2013-03-09,"Road-750 Black, 52",323.99,1
"Patton Enterprises","SO65237",2013-03-09,"Road-750 Black, 52",323.99,1
"ySecret","SO65156",2013-03-09,"Road-750 Black, 52",323.99,1
"Parian Development Group","SO65152",2013-03-09,"Road-750 Black, 52",323.99,1
"Overdreams","SO65322",2013-03-09,"Road-750 Black, 52",323.99,1
"Healtheon","SO65167",2013-03-09,"Road-750 Black, 52",323.99,1
"Teca-Print","SO65205",2013-03-09,"Road-750 Black, 52",323.99,1
"Xavier, Barnes","SO65386",2013-03-09,"Road-750 Black, 52",539.99,1
"Keith, Pal","SO65387",2013-03-09,"Road-750 Black, 52",539.99,1
"Eugene, Zeng","SO65391",2013-03-09,"Road-750 Black, 52",539.99,1
"Science Applications International (SAIC)","SO65173",2013-03-09,"Road-750 Black, 52",647.99,2
"Parabole","SO65249",2013-03-09,"Road-750 Black, 52",647.99,2
"East","SO65215",2013-03-09,"Road-750 Black, 52",647.99,2
"Hill and Knowlton, Inc.","SO65307",2013-03-09,"Road-750 Black, 52",971.98,3
"AC&E","SO65236",2013-03-09,"Road-750 Black, 52",971.98,3
"FiberPlex","SO65210",2013-03-09,"Road-750 Black, 52",971.98,3
"U.S. West","SO65226",2013-03-09,"Road-750 Black, 52",971.98,3
"Kabbalah","SO65183",2013-03-09,"Road-750 Black, 52",971.98,3
"Ottercom","SO65175",2013-03-09,"Road-750 Black, 52",971.98,3
"Illuminati","SO65211",2013-03-09,"Road-750 Black, 52","1,295.98",4
"T.F.C.","SO65271",2013-03-09,"Road-750 Black, 52","1,619.97",5
"Helius","SO65160",2013-03-09,"Road-750 Black, 52","1,619.97",5
"TECC","SO65248",2013-03-09,"Road-750 Black, 52","1,619.97",5
"Paperless  Group","SO65253",2013-03-09,"Road-750 Black, 52","2,267.96",7
"Sun Microsystems","SO65177",2013-03-09,"Road-750 Black, 52","2,915.95",9
"Colin, Zhao","SO65439",2013-03-10,"Road-750 Black, 52",539.99,1
"Megan, Moore","SO65552",2013-03-12,"Road-750 Black, 52",539.99,1
"George, Sara","SO65546",2013-03-12,"Road-750 Black, 52",539.99,1
"Aaron, Jai","SO65674",2013-03-14,"Road-750 Black, 52",539.99,1
"Tabitha, Navarro","SO65679",2013-03-14,"Road-750 Black, 52",539.99,1
"Amy, Zeng","SO65668",2013-03-14,"Road-750 Black, 52",539.99,1
"Christy, Jai","SO65678",2013-03-14,"Road-750 Black, 52",539.99,1
"Christian, Moore","SO65738",2013-03-15,"Road-750 Black, 52",539.99,1
"Katherine, Roberts","SO65788",2013-03-16,"Road-750 Black, 52",539.99,1
"Caleb, Allen","SO65790",2013-03-16,"Road-750 Black, 52",539.99,1
"Marshall, Goel","SO65781",2013-03-16,"Road-750 Black, 52",539.99,1
"Cynthia, Raman","SO65799",2013-03-16,"Road-750 Black, 52",539.99,1
"Peter, Jai","SO65875",2013-03-17,"Road-750 Black, 52",539.99,1
"Anna, Bell","SO66010",2013-03-19,"Road-750 Black, 52",539.99,1
"Rebekah, Lopez","SO66011",2013-03-19,"Road-750 Black, 52",539.99,1
"Morgan, Washington","SO66145",2013-03-21,"Road-750 Black, 52",539.99,1
"Jaime, Hernandez","SO66136",2013-03-21,"Road-750 Black, 52",539.99,1
"Cory, Subram","SO66193",2013-03-22,"Road-750 Black, 52",539.99,1
"Tony, Rai","SO66257",2013-03-23,"Road-750 Black, 52",539.99,1
"Cassie, Sharma","SO66258",2013-03-23,"Road-750 Black, 52",539.99,1
"Sarah, Flores","SO66311",2013-03-24,"Road-750 Black, 52",539.99,1
"Barbara, Gao","SO66317",2013-03-24,"Road-750 Black, 52",539.99,1
"Warren, Li","SO66486",2013-03-27,"Road-750 Black, 52",539.99,1
"Ashley, Clark","SO66564",2013-03-28,"Road-750 Black, 52",539.99,1
"Mariah, Simmons","SO66557",2013-03-28,"Road-750 Black, 52",539.99,1
"Robyn, Romero","SO66563",2013-03-28,"Road-750 Black, 52",539.99,1
"Jake, Lin","SO66689",2013-03-30,"Road-750 Black, 52",539.99,1
"Roberto, Sanz","SO66762",2013-03-31,"Road-750 Black, 52",539.99,1
"Jonathan, Nelson","SO66759",2013-03-31,"Road-750 Black, 52",539.99,1
"Zachary, Walker","SO66758",2013-03-31,"Road-750 Black, 52",539.99,1
"Lacey, Wang","SO66745",2013-03-31,"Road-750 Black, 52",539.99,1
"Justin, Powell","SO66824",2013-04-01,"Road-750 Black, 52",539.99,1
"Hailey, Jenkins","SO66880",2013-04-02,"Road-750 Black, 52",539.99,1
"Tony, Shen","SO66870",2013-04-02,"Road-750 Black, 52",539.99,1
"Richard, Wilson","SO66937",2013-04-03,"Road-750 Black, 52",539.99,1
"Terrence, Deng","SO67012",2013-04-04,"Road-750 Black, 52",539.99,1
"Jesse, Howard","SO67073",2013-04-05,"Road-750 Black, 52",539.99,1
"Ashley, Miller","SO67136",2013-04-06,"Road-750 Black, 52",539.99,1
"Carl, Jai","SO67247",2013-04-08,"Road-750 Black, 52",539.99,1
"Accumedic Systems","SO67318",2013-04-09,"Road-750 Black, 52",323.99,1
"NECX Direct","SO67331",2013-04-09,"Road-750 Black, 52",323.99,1
"Zitel","SO67288",2013-04-09,"Road-750 Black, 52",323.99,1
"Safetynet","SO67333",2013-04-09,"Road-750 Black, 52",323.99,1
"Editor","SO67262",2013-04-09,"Road-750 Black, 52",323.99,1
"E Corp.","SO67280",2013-04-09,"Road-750 Black, 52",323.99,1
"Colin, Liu","SO67411",2013-04-09,"Road-750 Black, 52",539.99,1
"OutPost Network","SO67332",2013-04-09,"Road-750 Black, 52",647.99,2
"R2J2","SO67271",2013-04-09,"Road-750 Black, 52",647.99,2
"Ra Co Amo","SO67315",2013-04-09,"Road-750 Black, 52",647.99,2
"Iconation","SO67343",2013-04-09,"Road-750 Black, 52",971.98,3
"Acacia","SO67292",2013-04-09,"Road-750 Black, 52","1,295.98",4
"Deere and Company","SO67290",2013-04-09,"Road-750 Black, 52","1,295.98",4
"Reflex Presentations","SO67349",2013-04-09,"Road-750 Black, 52","1,295.98",4
"ACRON","SO67320",2013-04-09,"Road-750 Black, 52","1,295.98",4
"Elucidex","SO67294",2013-04-09,"Road-750 Black, 52","1,295.98",4
"Idyllwild","SO67347",2013-04-09,"Road-750 Black, 52","1,295.98",4
"T3West","SO67339",2013-04-09,"Road-750 Black, 52","1,619.97",5
"KENROB and Associates","SO67304",2013-04-09,"Road-750 Black, 52","1,619.97",5
"GammaGraphX (GGX)","SO67268",2013-04-09,"Road-750 Black, 52","1,619.97",5
"MATRIX","SO67327",2013-04-09,"Road-750 Black, 52","1,619.97",5
"FireTrans","SO67309",2013-04-09,"Road-750 Black, 52","1,943.96",6
"Filene’s","SO67325",2013-04-09,"Road-750 Black, 52","2,267.96",7
"Trust Company of Georgia","SO67287",2013-04-09,"Road-750 Black, 52","2,267.96",7
"Anne, Alonso","SO67473",2013-04-10,"Road-750 Black, 52",539.99,1
"Stephanie, Simmons","SO67469",2013-04-10,"Road-750 Black, 52",539.99,1
"Sarah, Smith","SO67472",2013-04-10,"Road-750 Black, 52",539.99,1
"Mackenzie, Collins","SO67566",2013-04-11,"Road-750 Black, 52",539.99,1
"Max, Gutierrez","SO67570",2013-04-11,"Road-750 Black, 52",539.99,1
"Walter, Romero","SO67555",2013-04-11,"Road-750 Black, 52",539.99,1
"Melvin, Chander","SO67627",2013-04-12,"Road-750 Black, 52",539.99,1
"Sean, Hill","SO67832",2013-04-15,"Road-750 Black, 52",539.99,1
"Natasha, Serrano","SO67827",2013-04-15,"Road-750 Black, 52",539.99,1
"Marvin, Moreno","SO67902",2013-04-16,"Road-750 Black, 52",539.99,1
"Aidan, Washington","SO67901",2013-04-16,"Road-750 Black, 52",539.99,1
